stop_id,stop_name,lat,lng,type
1399,SERÄ°NEVLER SAÄŞLIK OCAÄŞI,37.0992,37.3871,Bus Stop
1400,SERÄ°NEVLER TOKÄ° 3.,37.1202,37.4201,Bus Stop
1401,SERÄ°NEVLER TOKÄ° 4.,36.9912,37.3031,Bus Stop
1403,YAGDÖVER MAH.MEYDAN,37.0332,37.3691,Bus Stop
1405,YAGDÖVER MAH.,37.0752,37.4351,Bus Stop
1406,LEFKOŞE CAD.,37.0962,37.3181,Bus Stop
1407,SAZGIN MAH.1,37.1172,37.3511,Bus Stop
1408,SAZGIN MAH.2,37.1382,37.3841,Bus Stop
1409,TAŞYAZI MAH.,37.0092,37.4171,Bus Stop
1410,GÜZELCE MAH.,37.0302,37.4501,Bus Stop
1411,ŞIHLAR MAH.1,37.0512,37.3331,Bus Stop
1412,GEDÄ°K MAH.,37.0722,37.3661,Bus Stop
1413,ŞIHLAR MAH.2,37.0932,37.3991,Bus Stop
1414,KÜç. KARACAÖREN MAH.,37.1142,37.4321,Bus Stop
1415,ARABLAR MAH.,37.1352,37.3151,Bus Stop
1416,ALTUNYURT MAH. MEZARLIK,37.0062,37.3481,Bus Stop
1417,ALTUNYURT CAMÄ°Ä°,37.0272,37.3811,Bus Stop
1418,ALTUN YURT YUKARI CAMMÄ°,37.0482,37.4141,Bus Stop
1419,OÄŞUZELÄ° YOLU BAG EVLERÄ°,37.0692,37.4471,Bus Stop
1421,HACİ ÖGÜCÜ CAMİİ,37.1112,37.3631,Bus Stop
1422,HACİ ÖŞÜCÜ CAMİİ,37.1322,37.3961,Bus Stop
1423,OÄŞUZELÄ° ASKERÄ°YE,37.0032,37.4291,Bus Stop
1424,OGUZELÄ° MEYDAN,37.0242,37.3121,Bus Stop
1425,OGUZELÄ° SAHRA MARKET,37.0452,37.3451,Bus Stop
1426,OGUZELİ FEVZİ çAKMAK CAD.,37.0662,37.3781,Bus Stop
1427,OGUZELÄ° ANADOLU LÄ°SESÄ°,37.0872,37.4111,Bus Stop
1428,YEŞÄ°LKENT MEZARLIK YOLU,37.1082,37.4441,Bus Stop
1429,OGUZELİ ÜNÜVERSİTE,37.1292,37.3271,Bus Stop
1431,OGUZELÄ° TERLEMEZ PÄ°DE FIRINI,37.0212,37.3931,Bus Stop
1432,ESKÄ° NÄ°ZÄ°P YOLU,37.0422,37.4261,Bus Stop
1433,OÄŞUZELÄ° KAYMAKAMLIK,37.0632,37.3091,Bus Stop
1434,KAVUNLUK MAH.,37.0842,37.3421,Bus Stop
1435,SERGÄ°LÄ° MAH.,37.1052,37.3751,Bus Stop
1437,DUTLUCA MAH.,36.9972,37.4411,Bus Stop
1438,TINAZDERE MAH.,37.0182,37.3241,Bus Stop
1439,DOKUZYOL MAH.,37.0392,37.3571,Bus Stop
1440,ACAR MAH.,37.0602,37.3901,Bus Stop
1441,DÄ°REKLÄ° MAH.,37.0812,37.4231,Bus Stop
1442,UÄŞUROVA MAH.,37.1022,37.3061,Bus Stop
1443,KEçİKUYUSU MAH.,37.1232,37.3391,Bus Stop
1444,YEŞÄ°DERE MAH.,36.9942,37.3721,Bus Stop
1445,Ä°NCÄ°LÄ°KAYA TOKÄ°,37.0152,37.4051,Bus Stop
1447,YEŞÄ°LDERE MAH. MEZARLIK,37.0572,37.3211,Bus Stop
1448,OÄŞUZELÄ° KAVŞAÄŞI,37.0782,37.3541,Bus Stop
1450,EYUB SULTAN SOSYAL TESÄ°SLERÄ°,37.1202,37.4201,Bus Stop
1452,SUDEPOSU 19.NOLU CAD.,37.0122,37.3361,Bus Stop
1454,ŞEHÄ°T PÄ°DE CAD.,37.0542,37.4021,Bus Stop
1455,YOÄŞUNTAŞ MAH.,37.0752,37.4351,Bus Stop
1456,MEHMET SOLMAZ PARKI,37.0962,37.3181,Bus Stop
1459,LEFKOŞE CAD.1,37.0092,37.4171,Bus Stop
1460,LEFKOŞE CAD.2,37.0302,37.4501,Bus Stop
1461,LEFKOŞE CAD.3,37.0512,37.3331,Bus Stop
1462,SEDEF POLÄ°KLÄ°NÄ°GÄ°,37.0722,37.3661,Bus Stop
1464,TÜLKAHVESİ,37.1142,37.4321,Bus Stop
1466,FATÄ°H YILDIZ PARKI,37.0062,37.3481,Bus Stop
1468,KARAOGLANOGLU CAD.TÜLKAHVESİ,37.0482,37.4141,Bus Stop
1470,KAYAÖNÜ MAHALLESİ MEYDAN,37.0902,37.3301,Bus Stop
1472,KAYAÖNÜ MAHALLESİ KAVŞAK,37.1322,37.3961,Bus Stop
1474,AKDENÄ°Z TOPRAK ANALÄ°Z MRK.,37.0242,37.3121,Bus Stop
1475,İPEKYOLU ATATÜRK SPOR MERKEZİ,37.0452,37.3451,Bus Stop
1476,53 NOLU CADDE 1,37.0662,37.3781,Bus Stop
1477,53 NOLU CADDE 2,37.0872,37.4111,Bus Stop
1478,53 NOLU CADDE MEYDAN,37.1082,37.4441,Bus Stop
1480,53 NOLU CADDE ZEUGMA BÄ°LGÄ°SAYAR,37.0002,37.3601,Bus Stop
1481,TOPCUOÄŞLU TOFAŞ,37.0212,37.3931,Bus Stop
1482,ATATÜRK SPOR MERKEZİ,37.0422,37.4261,Bus Stop
1483,Ä°PEKYOLU MEDÄ°KAL PARK,37.0632,37.3091,Bus Stop
1484,KATÄ°B HOCA CAD.1,37.0842,37.3421,Bus Stop
1485,KATÄ°P HOCA CAD.2,37.1052,37.3751,Bus Stop
1486,KATÄ°B HOCA CAD.3,37.1262,37.4081,Bus Stop
1487,KATÄ°P HOCA CAD.4,36.9972,37.4411,Bus Stop
1488,AYDINTEPE SOSYAL TESÄ°SLERÄ°,37.0182,37.3241,Bus Stop
1490,VÄ°A GARDEN SÄ°TESÄ°,37.0602,37.3901,Bus Stop
1491,KAMÄ°L ŞERBETCÄ° PARKI,37.0812,37.4231,Bus Stop
1492,MUAMMER AKSOY BLV.,37.1022,37.3061,Bus Stop
1493,PANOROMA MÜZESİ,37.1232,37.3391,Bus Stop
1494,DOKURCUN ANITI,36.9942,37.3721,Bus Stop
1495,M.AKÄ°F ERSOY EN.MES.LÄ°SESÄ° 1.,37.0152,37.4051,Bus Stop
1496,MÜTERCİM ASIM İ.Ö.OKULU,37.0362,37.4381,Bus Stop
1497,BOZGEYÄ°K CAMII,37.0572,37.3211,Bus Stop
1498,çIKSORUT CAMİİ,37.0782,37.3541,Bus Stop
1499,TÜFEKçİ YUSUF BLV. AYINTAP PARK,37.0992,37.3871,Bus Stop
1500,M.AKÄ°F ERSOY END.MES.LÄ°SESÄ° 2.,37.1202,37.4201,Bus Stop
1501,M.AKÄ°F ERSOY END.MES.LÄ°SESÄ° 3.,36.9912,37.3031,Bus Stop
1502,DEREKENARI SOKAK TRAFO,37.0122,37.3361,Bus Stop
1503,DOKUR MAH.,37.0332,37.3691,Bus Stop
1504,KÜBRA TELEKOM,37.0542,37.4021,Bus Stop
1506,MORCALI MAH.,37.0962,37.3181,Bus Stop
1507,BURHAN SOKAK,37.1172,37.3511,Bus Stop
1508,CEVÄ°ZLÄ° MAH.1,37.1382,37.3841,Bus Stop
1509,KIBRIS İ.Ö.OKULU,37.0092,37.4171,Bus Stop
1510,UGURTEPE MAH.,37.0302,37.4501,Bus Stop
1511,72 NOLU CADDE 4.,37.0512,37.3331,Bus Stop
1512,M.AKİF İ.Ö.OKULU,37.0722,37.3661,Bus Stop
1513,GÄ°RNE 12.NOLU SOK.,37.0932,37.3991,Bus Stop
1514,CEVÄ°ZLÄ° MAH.3,37.1142,37.4321,Bus Stop
1515,GÄ°RNE SAGLIKOCAGI,37.1352,37.3151,Bus Stop
1516,GÜLLÜCE MAH.,37.0062,37.3481,Bus Stop
1517,BATMAZOGLU CAMÄ°Ä°,37.0272,37.3811,Bus Stop
1519,KÜSKET İTFAİYE,37.0692,37.4471,Bus Stop
1520,KOSKEP,37.0902,37.3301,Bus Stop
1521,MADBACILAR SÄ°TESÄ°,37.1112,37.3631,Bus Stop
1522,BARAN TARIM MAKÄ°NALARI,37.1322,37.3961,Bus Stop
1523,YAKACAK PAZARI CAMÄ°Ä°,37.0032,37.4291,Bus Stop
1524,TAŞLICA YOL çATI,37.0242,37.3121,Bus Stop
1525,TAŞLICA MAH.1,37.0452,37.3451,Bus Stop
1526,TAŞLICA MAH.2,37.0662,37.3781,Bus Stop
1527,TAŞLICA MAH.3,37.0872,37.4111,Bus Stop
1528,TAŞLICA MAH.4,37.1082,37.4441,Bus Stop
1532,OZANLI MAH.,37.0422,37.4261,Bus Stop
1533,UFACIK MAM.,37.0632,37.3091,Bus Stop
1534,GOODYER LASTÄ°K,37.0842,37.3421,Bus Stop
1535,KÜSKER İTFAİYE,37.1052,37.3751,Bus Stop
1536,BEYLERBEYÄ° MEYDAN 1.,37.1262,37.4081,Bus Stop
1537,BEYLERBEYÄ° MEYDAN 2.,36.9972,37.4411,Bus Stop
1538,BEYLERBEYÄ° MEYDAN 3.,37.0182,37.3241,Bus Stop
1539,DOGANCA MAH.,37.0392,37.3571,Bus Stop
1540,DÜLÜK MAH.1,37.0602,37.3901,Bus Stop
1541,HACİKÖY MAH.,37.0812,37.4231,Bus Stop
1542,DÜLÜK MAH.2,37.1022,37.3061,Bus Stop
1543,UGURTEPE MAH.1,37.1232,37.3391,Bus Stop
1545,DÜLÜK MAH.3,37.0152,37.4051,Bus Stop
1546,BEYLERBEYİ MAH.çIKIŞI,37.0362,37.4381,Bus Stop
1547,TÜFEKçİ YUSUF BLV.,37.0572,37.3211,Bus Stop
1549,HAMDÄ° KUTLAR CAD.TOPLUM PLS.,37.0992,37.3871,Bus Stop
1550,MAGRABAŞI,37.1202,37.4201,Bus Stop
1551,EMNÄ°YET SAGLIK OCAGI,36.9912,37.3031,Bus Stop
1552,BOYACI CAMÄ°Ä°,37.0122,37.3361,Bus Stop
1554,ET HALÄ°,37.0542,37.4021,Bus Stop
1555,KALE ALTI,37.0752,37.4351,Bus Stop
1556,YAPRAK MAH. MUHTARLIK,37.0962,37.3181,Bus Stop
1557,POLÄ°S OKULU,37.1172,37.3511,Bus Stop
1559,ESKO SÄ°TESÄ°,37.0092,37.4171,Bus Stop
1560,KAYAÖNÜ ERSİN ASLAN PARKI,37.0302,37.4501,Bus Stop
1562,YIGINLI İ.Ö.OKULU,37.0722,37.3661,Bus Stop
1563,çÖREKLİ MAH.,37.0932,37.3991,Bus Stop
1564,YIGINLI MAH MEYDAN,37.1142,37.4321,Bus Stop
1565,ÜLKERLİ MAH.,37.1352,37.3151,Bus Stop
1566,AKCAGÖZE MAH.,37.0062,37.3481,Bus Stop
1567,Ä°NCESU MAH.,37.0272,37.3811,Bus Stop
1568,SEYMENLÄ° MAH.,37.0482,37.4141,Bus Stop
1569,AKCABURC MAH.,37.0692,37.4471,Bus Stop
1570,KIZIK HAMURKESEN MAH.,37.0902,37.3301,Bus Stop
1571,YUKARI Ä°MOLAR MAH.,37.1112,37.3631,Bus Stop
1572,HAVALÄ°MANI GÄ°RÄ°Ş,37.1322,37.3961,Bus Stop
1573,SUBAGI MAH.,37.0032,37.4291,Bus Stop
1574,HAVALİMANI çIKIŞ,37.0242,37.3121,Bus Stop
1575,YEŞERTÄ° MAH.,37.0452,37.3451,Bus Stop
1576,OÄŞUZELÄ° MEZARLIK,37.0662,37.3781,Bus Stop
1577,KIRACGÜLÜ MAH.,37.0872,37.4111,Bus Stop
1578,KARASAKAL MAH.,37.1082,37.4441,Bus Stop
1579,BELÖREN MAH.,37.1292,37.3271,Bus Stop
1580,çAYKUYU MAH.1,37.0002,37.3601,Bus Stop
1581,çAYKUYU MAH.2,37.0212,37.3931,Bus Stop
1582,UGRUCA MAH.,37.0422,37.4261,Bus Stop
1583,YAYIKTAŞ MAH.,37.0632,37.3091,Bus Stop
1584,TERKÄ°SÄ°N MAH.,37.0842,37.3421,Bus Stop
1585,Ä°KÄ°ZCE MAH.,37.1052,37.3751,Bus Stop
1586,çAMURLU MAH.,37.1262,37.4081,Bus Stop
1587,KESÄ°KTAŞ MAH.,36.9972,37.4411,Bus Stop
1588,KOçLU MAH.,37.0182,37.3241,Bus Stop
1589,YAVUZELÄ° JANDARMA,37.0392,37.3571,Bus Stop
1590,YAVUZELÄ° BELEDÄ°YESÄ°,37.0602,37.3901,Bus Stop
1591,YAVUZELÄ°,37.0812,37.4231,Bus Stop
1593,YAVUZELİ çIKIŞ,37.1232,37.3391,Bus Stop
1594,YAVUZELÄ° GÄ°RÄ°Ş,36.9942,37.3721,Bus Stop
1595,KARABEYKÖYÜ,37.0152,37.4051,Bus Stop
1596,BÜYÜK KARAKUYU KÖYÜ 1,37.0362,37.4381,Bus Stop
1597,BÜYÜK KARAKUYU KÖYÜ 2,37.0572,37.3211,Bus Stop
1598,KAŞYOLU MAH.,37.0782,37.3541,Bus Stop
1599,GÜNGÜRGE,37.0992,37.3871,Bus Stop
1600,KARAHÖYÜK MAH.,37.1202,37.4201,Bus Stop
1601,EKÄ°NVEREN MAH.,36.9912,37.3031,Bus Stop
1602,ATABEK MAH.,37.0122,37.3361,Bus Stop
1603,GÖKçELİ MAH.,37.0332,37.3691,Bus Stop
1604,ÖVÜNDÜK MAH.,37.0542,37.4021,Bus Stop
1605,GÖKSÜNCÜK MAH.,37.0752,37.4351,Bus Stop
1606,BEDİRKÖY MAH.,37.0962,37.3181,Bus Stop
1607,SUBOGAZ MAH.,37.1172,37.3511,Bus Stop
1608,AKCAKÖY MAH.,37.1382,37.3841,Bus Stop
1609,KOZLUYAZI MAH.,37.0092,37.4171,Bus Stop
1610,TUGLU MAH.,37.0302,37.4501,Bus Stop
1611,BEYRELÄ° MAH.,37.0512,37.3331,Bus Stop
1612,SOYLU MAH.,37.0722,37.3661,Bus Stop
1613,BOZOBASI MAH.,37.0932,37.3991,Bus Stop
1614,ŞENLÄ°K MAH.,37.1142,37.4321,Bus Stop
1615,TOTAL PETROL,37.1352,37.3151,Bus Stop
1616,çİFLİKKÖYMAH.1,37.0062,37.3481,Bus Stop
1617,TOKDEMÄ°R MAH.,37.0272,37.3811,Bus Stop
1618,KABASAKIZ MAH.,37.0482,37.4141,Bus Stop
1619,BOYLUCA MAH.,37.0692,37.4471,Bus Stop
1620,ADAKLI MAH.1,37.0902,37.3301,Bus Stop
1621,ADAKLI MAH.2,37.1112,37.3631,Bus Stop
1622,ADAKLI MAH.3,37.1322,37.3961,Bus Stop
1623,TATLICAK MAH.1,37.0032,37.4291,Bus Stop
1624,SALKIM MAH.1,37.0242,37.3121,Bus Stop
1625,SALKIM MAH.2,37.0452,37.3451,Bus Stop
1626,BATTAL MAH.,37.0662,37.3781,Bus Stop
1627,ARIL MAH.3,37.0872,37.4111,Bus Stop
1628,KARATAŞ MAH.,37.1082,37.4441,Bus Stop
1629,ARIL MAH.2,37.1292,37.3271,Bus Stop
1630,ARIL MAH.1,37.0002,37.3601,Bus Stop
1631,YAKACIK MAH.1,37.0212,37.3931,Bus Stop
1632,BÄ°LEK MAH.1,37.0422,37.4261,Bus Stop
1633,GÜNDOŞAN MAH.,37.0632,37.3091,Bus Stop
1634,BÄ°LEK MAH.GÄ°RÄ°ŞÄ°,37.0842,37.3421,Bus Stop
1635,KOçAKLAR MAH.,37.1052,37.3751,Bus Stop
1636,OŞUZELİ Y.Ö.K YURDU,37.1262,37.4081,Bus Stop
1637,DAYIDAÄŞI MAH.,36.9972,37.4411,Bus Stop
1638,TATLICAK MAH.2,37.0182,37.3241,Bus Stop
1639,GÜDER MAH.,37.0392,37.3571,Bus Stop
1640,GAZİ ALİ DÜŞÜN CAD.,37.0602,37.3901,Bus Stop
1641,KONAKLI MEZRASI OTOYOL,37.0812,37.4231,Bus Stop
1642,HAYVAN PAZARI 1,37.1022,37.3061,Bus Stop
1643,KIRATLI BESÄ°CÄ°LÄ°K,37.1232,37.3391,Bus Stop
1644,ESKÄ° NÄ°ZÄ°P YOLU 1.,36.9942,37.3721,Bus Stop
1645,OÄŞUZELÄ° M.KEMAL BLV.,37.0152,37.4051,Bus Stop
1647,SÄ°NAN MAH.,37.0572,37.3211,Bus Stop
1648,KEçEBAŞ MAH.,37.0782,37.3541,Bus Stop
1649,Ä°BRAHÄ°MŞEHÄ°R MAH.,37.0992,37.3871,Bus Stop
1650,KÜLLÜ MAH.,37.1202,37.4201,Bus Stop
1651,çATALçAM MAH.,36.9912,37.3031,Bus Stop
1652,KOVANLI MAH.,37.0122,37.3361,Bus Stop
1653,GAZÄ°LER SÄ°TESÄ°,37.0332,37.3691,Bus Stop
1655,ORTA DOÄŞU FUAR MERKEZÄ°,37.0752,37.4351,Bus Stop
1656,ESKÄ° NÄ°ZÄ°P YOLU 2.,37.0962,37.3181,Bus Stop
1657,OÄŞUZELÄ° KIZ YURDU,37.1172,37.3511,Bus Stop
1658,NİLÜFER KIZ ÖŞRENCİ YURDU,37.1382,37.3841,Bus Stop
1660,MAVİKENT İ.Ö.OKULU,37.0302,37.4501,Bus Stop
1661,OSMANLI MAH.,37.0512,37.3331,Bus Stop
1662,OŞUZELİ ÜNİVERSİTE,37.0722,37.3661,Bus Stop
1663,ALMÄ°RA SÄ°TESÄ°,37.0932,37.3991,Bus Stop
1667,SAFÄ°RPARK SÄ°TESÄ°,37.0272,37.3811,Bus Stop
1669,BÜYÜKPINAR MAH.,37.0692,37.4471,Bus Stop
1670,TÜM YAZILI MAH.,37.0902,37.3301,Bus Stop
1671,BURAK MAH. 29 NOLU CAD. 2,37.1112,37.3631,Bus Stop
1672,BURAK MAH. 29 NOLU CAD. 3,37.1322,37.3961,Bus Stop
1675,ABDULLAH DAÄ° CAMÄ°Ä°,37.0452,37.3451,Bus Stop
1677,T.M.O,37.0872,37.4111,Bus Stop
1679,KADI DEGÄ°RMENÄ°,37.1292,37.3271,Bus Stop
1680,77 NOLU CAD.5,37.0002,37.3601,Bus Stop
1681,HANİFİ YÜCELER CAD. 2,37.0212,37.3931,Bus Stop
1682,OÄŞUZELÄ° YOLU,37.0422,37.4261,Bus Stop
1683,ÜNALDI PTT,37.0632,37.3091,Bus Stop
1684,CÄ°NDERESÄ° 47.NOLU CAD.,37.0842,37.3421,Bus Stop
1686,TANER NACAR APT.,37.1262,37.4081,Bus Stop
1688,SEYRANTEPE SEMBOL MARKET,37.0182,37.3241,Bus Stop
1689,AKKENT 12 NOLU CAD. 1,37.0392,37.3571,Bus Stop
1690,AKKENT 12 NOLU CAD. 2,37.0602,37.3901,Bus Stop
1691,çAMLITEPE MAHALLESİ MUHTARLIK,37.0812,37.4231,Bus Stop
1693,HACIBABA MAH. 1,37.1232,37.3391,Bus Stop
1694,ZİYA GÖKALP İ.Ö.OKULU,36.9942,37.3721,Bus Stop
1695,GAZÄ°KENT 19 NOLU CAD.,37.0152,37.4051,Bus Stop
1696,OÄŞUZELÄ° ENNE APT.,37.0362,37.4381,Bus Stop
1697,BURAK MAH. 29 NOLU CAD. 1,37.0572,37.3211,Bus Stop
1698,BELKIZ MAH. AYALP Ä°NŞAAT,37.0782,37.3541,Bus Stop
1700,GAZÄ°KENT 26 NOLU CAD. 1,37.1202,37.4201,Bus Stop
1701,GAZÄ°KENT 26 NOLU CAD. 2,36.9912,37.3031,Bus Stop
1702,26 NOLU CAD.2,37.0122,37.3361,Bus Stop
1703,26 NOLU CAD.3,37.0332,37.3691,Bus Stop
1705,CÄ°NDERESÄ° 99.NOLU.CAD.,37.0752,37.4351,Bus Stop
1707,YÜKSELEN KULELER,37.1172,37.3511,Bus Stop
1708,BAHATTİN TEYMUR İ.Ö.OKULU,37.1382,37.3841,Bus Stop
1710,GÜNEŞ MAH. RAMPA,37.0302,37.4501,Bus Stop
1712,BEYLERBEYÄ° 22 NOLU CAD. 1,37.0722,37.3661,Bus Stop
1713,BEYLERBEYÄ° 22 NOLU CAD. 2,37.0932,37.3991,Bus Stop
1714,BEYLERBEYÄ° 47 NOLU CAD.,37.1142,37.4321,Bus Stop
1715,TÜFEKçİ YUSUF BLV PTT,37.1352,37.3151,Bus Stop
1716,AKTOPRAK KOLUMAN,37.0062,37.3481,Bus Stop
1717,AKTOPRAK LÄ°SE,37.0272,37.3811,Bus Stop
1718,AKTOPRAK CAMÄ°Ä°,37.0482,37.4141,Bus Stop
1719,AKTOPRAK SOSYAL TESÄ°SLERÄ°,37.0692,37.4471,Bus Stop
1720,AKTOPRAK,37.0902,37.3301,Bus Stop
1721,AKTOPRAK SON DURAK,37.1112,37.3631,Bus Stop
1723,AKTOPRAK GASKÄ°,37.0032,37.4291,Bus Stop
1724,OÄŞUZELÄ° UÄŞUR MERMER Ä°NŞAAT,37.0242,37.3121,Bus Stop
1725,HAVALÄ°MANI YOLU,37.0452,37.3451,Bus Stop
1726,OÄŞUZELÄ° NEVA APT.,37.0662,37.3781,Bus Stop
1727,MAVÄ°KENT 4.ETAP,37.0872,37.4111,Bus Stop
1728,DOÄŞA KOLEJÄ°,37.1082,37.4441,Bus Stop
1729,SULUDERE PARK BAHCELER,37.1292,37.3271,Bus Stop
1730,BATALHÖYÜK MAH.,37.0002,37.3601,Bus Stop
1731,BATALHÖYÜK PARK,37.0212,37.3931,Bus Stop
1732,YEŞÄ°LEVLER 150 NOLU CAD.,37.0422,37.4261,Bus Stop
1733,86.NOLU CAD.,37.0632,37.3091,Bus Stop
1734,109.NOLU CAD.,37.0842,37.3421,Bus Stop
1735,109. NOLU CAD.,37.1052,37.3751,Bus Stop
1737,LALE SÄ°TESÄ°,36.9972,37.4411,Bus Stop
1738,KAŞKARLI MAHMUT İ.Ö.OKULU,37.0182,37.3241,Bus Stop
1739,SAHA RESTAURANT,37.0392,37.3571,Bus Stop
1740,AKTOPRAK PETROL,37.0602,37.3901,Bus Stop
1742,HOŞGÖR CAMİİ,37.1022,37.3061,Bus Stop
1743,BURAK MAH. 33 NOLU CAD.,37.1232,37.3391,Bus Stop
1744,BEYLERBEYÄ° KAVŞAK,36.9942,37.3721,Bus Stop
1746,KARANFÄ°L SÄ°TESÄ°,37.0362,37.4381,Bus Stop
1747,YUKARI BAYIR MUHTARLIK,37.0572,37.3211,Bus Stop
1750,NÄ°ZAMOÄŞLU SÄ°TESÄ°,37.1202,37.4201,Bus Stop
1752,CELAL DOÄŞAN TESÄ°SLERÄ°,37.0122,37.3361,Bus Stop
1754,HAVALÄ°MANI KAVŞAÄŞI,37.0542,37.4021,Bus Stop
1756,ŞEHÄ°TKAMÄ°L NÄ°KAH SALONU,37.0962,37.3181,Bus Stop
1757,MERVEŞEHÄ°R 49021 CAD. 1,37.1172,37.3511,Bus Stop
1758,MERVEŞEHÄ°R 49021 CAD. 2,37.1382,37.3841,Bus Stop
1759,MERVEŞEHÄ°R 49021 CAD. 3,37.0092,37.4171,Bus Stop
1760,MERVEŞEHÄ°R 49021 CAD. 4,37.0302,37.4501,Bus Stop
1762,KOç TAHİR GEçİDİ,37.0722,37.3661,Bus Stop
1763,OSMAN GAZÄ° MAH.88.NOLU CAD.,37.0932,37.3991,Bus Stop
1764,Ä°MKB ANADOLU LÄ°SESÄ°,37.1142,37.4321,Bus Stop
1766,AHMET ERCAN CAMÄ°Ä°,37.0062,37.3481,Bus Stop
1767,SEYRANTEPE 10.NOLU CAD.,37.0272,37.3811,Bus Stop
1769,ŞÄ°RÄ°NEVLER TOKÄ°,37.0692,37.4471,Bus Stop
1770,SAFAŞEHÄ°R,37.0902,37.3301,Bus Stop
1771,BURç ÖZLEM MARKET,37.1112,37.3631,Bus Stop
1772,KALE BOYNU MAH.,37.1322,37.3961,Bus Stop
1774,SELÄ°MÄ°YE SAGLIK OCAGI,37.0242,37.3121,Bus Stop
1775,SELÄ°MÄ°YE 70.NOLU CAD.,37.0452,37.3451,Bus Stop
1776,GAZİLER MAHALLESİ İLKÖŞRETİM OKULU,37.0662,37.3781,Bus Stop
1778,FÄ°DAN Ä°NŞAAT,37.1082,37.4441,Bus Stop
1779,RAYALP APT.,37.1292,37.3271,Bus Stop
1780,EKO CAN YEM FABRÄ°KASI,37.0002,37.3601,Bus Stop
1781,OGUZELÄ° BÄ°M,37.0212,37.3931,Bus Stop
1783,KUNDURACILAR SÄ°TESÄ°,37.0632,37.3091,Bus Stop
1784,YAVUZ SULTAN SELÄ°M CAD.4,37.0842,37.3421,Bus Stop
1786,YÜKSELLER İNŞAAT,37.1262,37.4081,Bus Stop
1787,GÜLŞEN BATUR HALI SAHA,36.9972,37.4411,Bus Stop
1788,TÜFEKçİ YUSUF BLV. PTT,37.0182,37.3241,Bus Stop
1789,TÜRGEV KIZ ÖŞRENCİ YURDU 1,37.0392,37.3571,Bus Stop
1790,TÜRGEV KIZ ÖŞRENCİ YURDU 2,37.0602,37.3901,Bus Stop
1791,HÄ°LAL APT,37.0812,37.4231,Bus Stop
1793,FEN Ä°ŞLERÄ° GASKÄ° KARŞISI,37.1232,37.3391,Bus Stop
1794,FEN Ä°ŞLERÄ° GASKÄ°,36.9942,37.3721,Bus Stop
1795,GÜVENEVLER IŞIK APT.,37.0152,37.4051,Bus Stop
1797,MELEK APT.,37.0572,37.3211,Bus Stop
1798,KARATAŞ 2 UÄŞUR Ä°NŞAAT,37.0782,37.3541,Bus Stop
1799,EDÄ°Z Ä°NŞAAT,37.0992,37.3871,Bus Stop
1800,TÜRKİYE ODALAR BİRLİŞİ FEN LİSESİ,37.1202,37.4201,Bus Stop
1801,T.ODALAR BÄ°RLÄ°ÄŞÄ° FEN LÄ°SESÄ°,36.9912,37.3031,Bus Stop
1802,CÄ°TROEN SERVÄ°SÄ°,37.0122,37.3361,Bus Stop
1803,RÄ°TAŞ FABRÄ°KASI,37.0332,37.3691,Bus Stop
1804,ŞEHÄ°TLER CAMÄ°Ä° KARŞISI,37.0542,37.4021,Bus Stop
1805,ŞEHİTLER CAMİİ ÖNÜ,37.0752,37.4351,Bus Stop
1806,GAZÄ°LER MAHALLESÄ°,37.0962,37.3181,Bus Stop
1807,ŞEHÄ°TKAMÄ°L FEN Ä°ŞLERÄ°,37.1172,37.3511,Bus Stop
1808,AKTOPRAK JANDARMA,37.1382,37.3841,Bus Stop
1810,MAVÄ°KENT SANAYÄ° SÄ°TESÄ° YOLU,37.0302,37.4501,Bus Stop
1812,MAVİKENT İ.Ö:OKULU,37.0722,37.3661,Bus Stop
1813,DÄ°NLENME PARKI,37.0932,37.3991,Bus Stop
1815,ERÄ°KLÄ° MH.OTOYOL,37.1352,37.3151,Bus Stop
1816,ATARLAR BULGUR,37.0062,37.3481,Bus Stop
1818,ONKOLOJÄ° YOLU KIZILHÄ°SAR,37.0482,37.4141,Bus Stop
1820,OGUZELÄ° Ä°TFAÄ°YE,37.0902,37.3301,Bus Stop
1822,OGUZELÄ° MENDESES CAD,37.1322,37.3961,Bus Stop
1823,Ä°PEKEVLER 70 NOLU SK.,37.0032,37.4291,Bus Stop
1826,OGUZELÄ° FAVORÄ° MARKET,37.0662,37.3781,Bus Stop
1827,YEŞÄ°LDERE,37.0872,37.4111,Bus Stop
1828,OGUZELÄ° YATILI OKUL,37.1082,37.4441,Bus Stop
1829,GAZİLER MAH.çEVRE YOLU,37.1292,37.3271,Bus Stop
1830,IŞIKLI MAH.BALIK çİFTLİGİ,37.0002,37.3601,Bus Stop
1831,ATATÜRK MAH.POLAT SİTESİ,37.0212,37.3931,Bus Stop
1832,SEBZE HALÄ° 3.,37.0422,37.4261,Bus Stop
1833,SEBZE HALÄ° 4.,37.0632,37.3091,Bus Stop
1834,ŞANLIDERE CAD.,37.0842,37.3421,Bus Stop
1836,ŞEHİRGÖSTEREN MAH. 20 NOLU SK,37.1262,37.4081,Bus Stop
1838,YAKACAK PAZARI,37.0182,37.3241,Bus Stop
1842,SÜLEYMAN KAMçI CAD,37.1022,37.3061,Bus Stop
1844,YEŞÄ°L VADÄ° PARKI,36.9942,37.3721,Bus Stop
